"Для Вас точно нет ) ";simpleTree;другие
"на сбер просто не было ";simpleTree;другие
"Посты вижу , поставим ";simpleTree;другие
"Да , получил , **** ";simpleTree;другие
"Да можно ";simpleTree;другие
"Сегодня нет уже , завтра можно ";simpleTree;другие
"да пришло , ****** ";simpleTree;другие
"ок , у видел в предложке . не забудьте оплату **** ) ";simpleTree;другие
"Добрый день ! ";simpleTree;общеразговорные
"после оплаты **** ";simpleTree;другие
"на вечер поставлю ";simpleTree;другие
"ок ";simpleTree;общеразговорные
"так же есть одно рекламное место на сегодня ";simpleTree;другие
"ссылку продлевать будете ? ";simpleTree;другие
"Добрый день ! ";simpleTree;общеразговорные
"Ну я напишу что я могу предложить со своей стороны : - в раздел "" Товары "" в моей группе - помещаем ваши - в ссылках ссылка на вашу группу - на обложке будет надпись "" При поддержке магазина мед . одежды Цветоформа "" или что то около того - предоставление прав редактора в группе для общения с потенциальными покупателями через группу - до ** рекламных постов в месяц ( сильно не хочу загружать группу рекламой для сохранения лояльности аудитории , поэтому как то так ) ";simpleTree;другие
"Здравствуйте ! Конечно ! ";simpleTree;общеразговорные
"Здравствуйте ! Конечно ";simpleTree;общеразговорные
"Деньги пришли , а какой пост публиковать ? ";simpleTree;другие
"Здравствуйте ! Конечно ";simpleTree;общеразговорные
"Сегодня оплата пришла ) ";simpleTree;другие
"Здравствуйте , нет не приходила еще ";simpleTree;другие
"Оплата еще не пришла , но пост опубликовал , чтобы по времени потом не слишком поздно было . Все таки не первый день сотрудничаем ) ";simpleTree;другие
"Здравствуйте ! Есть , если еще не поздно ) ";simpleTree;другие
"* поста , верно : ";simpleTree;другие
"в ***** устроит ? ";simpleTree;другие
"Здравствуйте ! Конечно ) ";simpleTree;другие
"Пожалуйста ";simpleTree;общеразговорные
"Сделала репост ";simpleTree;другие
"Здравствуйте ! Да ";simpleTree;общеразговорные
"Во всех группах вышел пост ";simpleTree;другие
"Здравствуйте ";simpleTree;общеразговорные
"В качестве бонуса сделала закреп в голубой группе ";simpleTree;другие
"В какой группе делаем рекламу ? ";simpleTree;другие
"Оплата так же на карту Сбербанк ";simpleTree;другие
"Пост опубликован ";simpleTree;другие
"Хорошо ";simpleTree;общеразговорные
"да , добавили в таймер ";simpleTree;другие
"Хорошо ";simpleTree;общеразговорные
"Здравствуйте , да конечно , можно разместиться ";simpleTree;другие
"Опубликовали первый пост ";simpleTree;другие
"Хорошо , да конечно ) ";simpleTree;общеразговорные
"Здравствуйте , на неделе есть свободные места , можем опубликовать ваши посты ! ";simpleTree;другие
"хорошо ";simpleTree;общеразговорные
"Получили средства , присылайте посты ";simpleTree;другие
"Хорошо ";simpleTree;другие
"Здравствуйте , можем разместить ваши посты на этой неделе ";simpleTree;другие
"Добрый день , есть рекламные места на этой неделе ";simpleTree;другие
"Здравствуйте , можем разместить вас на текущей неделе ";simpleTree;другие
"Здравствуйте , есть свободные места на неделе ";simpleTree;другие
"и не забудьте оплатить ) ";simpleTree;другие
"Я не ожидал Что доставка будет такой долгой Извините Но уже не надо ";simpleTree;"вопросы о сервисе"
"окей ";simpleTree;общеразговорные
"*************** ) ";simpleTree;другие
"******** Хуршед ********** * ";simpleTree;другие
"***** ( М ) Пр . Просвещения ** индекс ****** ";simpleTree;"вопросы о сервисе"
"Здравствуйте ! Меня заинтересовал данный товар . ";simpleTree;"вопросы о товаре"
"Костюм хочу заказать ";simpleTree;"вопросы о товаре"
"Привет ";simpleTree;общеразговорные
"Здравствуйте спасибо ! завтра заберу Оповещение не приходили ";simpleTree;"вопросы о сервисе"
"Давайте его **** ? ";simpleTree;другие
"Отправляйте очень жду ";simpleTree;"вопросы о сервисе"
"Хорошо . Спасибо . ";simpleTree;общеразговорные
"Давайте менять . Как правильно оформить ";simpleTree;"вопросы о сервисе"
"Здравствуйте . А размеры как совпадают ? И сколько стоит ** размер полностью костюм ? ";simpleTree;"вопросы о товаре"
"Здравствуйте , *** , напишите трек посылки и когда отправлена ";simpleTree;"вопросы о сервисе"
"Оплачено **** с карты **** ****** ********** ********* ";simpleTree;другие
"Как оплатить ? ";simpleTree;"вопросы о сервисе"
"Да ";simpleTree;общеразговорные
"Тогда заказываю разм . ** ";simpleTree;другие
"Из ткани сатори ? ";simpleTree;другие
"Спасибо , денежки получила . ";simpleTree;"вопросы о сервисе"
"*** , здравствуйте . Напишите адрес на который отправить . Может ли отправить муж , мне почта совсем не по пути . ";simpleTree;другие
"М19 - * из тиси , а М133 из сатори ";simpleTree;другие
"Оплата при получении на почте . *** , раз'ясните откуда **** ";simpleTree;"вопросы о сервисе"
"Денежки вам на карту сбросила . ";simpleTree;другие
"Сейчас пришлю . ";simpleTree;другие
"Адрес ****** , Самарская область , г . ****** , ул . Победы , д . ** , кв . *** . Телефон ******* ** ** . Семушкина ***** ********** . Сумму заказа общую напишите мне пожалуйста . ";simpleTree;"вопросы о сервисе"
"Отлично ! я в ****** . Значит , я беру первый за **** руб с коротким рукавом из легкой ткани черный ** размер и халат с запахом тоже черного цвета ** размер . ";simpleTree;"вопросы о товаре"
"*** , здравствуйте ! Я хочу заказать этот халатик черного цвета с запахом ** размера , сколько он стоит ? И еще хочу какой - нибудь . халатик черного цвета с коротким рукавом , размер ** . Что можете предложить ? Как оплатить , какую сумму и сколько по времени ждать заказ ? ";simpleTree;"более 1 категории"
"ну темный там как объяснить ? ";simpleTree;другие
"привет я насчет костюма ) ";simpleTree;другие
"Спасибо ";simpleTree;общеразговорные
"Мне какая то информация будет когда отправят ? ? ? ";simpleTree;"вопросы о сервисе"
"И вас с наступающим ! ! ! ";simpleTree;общеразговорные
"Хорошо давайте обычной почтой ";simpleTree;другие
"********** * ";simpleTree;другие
"А можно быстрой почтой ? ? ? ";simpleTree;"вопросы о сервисе"
"Лучше при получении ";simpleTree;другие
"Вот эти и https://vk.com/market-45062169?w=product-45062169_1655077 ";simpleTree;другие
"https://vk.com/photo1173281_456246836 ";simpleTree;другие
"Здравствуйте можно ли сделать заказ ? ? ? ";simpleTree;"вопросы о сервисе"
"Померяю ещё разок ";simpleTree;другие
"Это ** ";simpleTree;другие
"Я померяла *** и *** ";simpleTree;другие
"А какая ткань ? ? ? ";simpleTree;"вопросы о товаре"
"И ткань плотная не прозрачная ? ? ? ";simpleTree;"вопросы о товаре"
"И это ";simpleTree;другие
"https://vk.com/market-45062169?w=product-45062169_1685457 ";simpleTree;другие
"https://vk.com/market-45062169?w=product-45062169_1655077 ";simpleTree;другие
"Спасибо . Жду ) ) ";simpleTree;общеразговорные
"На почте оплата будет . ";simpleTree;другие
"Это хорошо . ";simpleTree;другие
"Мне нужен размер ** . Г . ****** . Ул . Проспект Победы ***** . ****** . *********** ********* ************ . ********** * . ";simpleTree;другие
"Добрый день . А как с размером определится ? ";simpleTree;"вопросы о товаре"
"Я попозже скину фото этого костюма с чёрными тапочках и бирюзовый носками , если захотите сможете для рекламы выставить ";simpleTree;другие
"Благодарю буду вас рекомендовать ";simpleTree;общеразговорные
"Все шикарно , большое спасибо ! и за подарок благодарность ";simpleTree;общеразговорные
"Доброе утро , не подскажете как проходит доставка ? вы говорили от *** дней , сегодня * уже , а звонка нет ";simpleTree;"вопросы о сервисе"
"Понял . жду ";simpleTree;общеразговорные
"Срок доставки ? И ещё , там на груди слева белый ярлык ... Можно без него или хотя бы чёрный . и размер как и согласовали верх - ** , низ - ** ";simpleTree;"вопросы о сервисе"
"********* ******** ********** , г , ******** пер . Одесский ** ************ "" Доктор Эдос "" , КЧР , ********** * . ";simpleTree;другие
"Какая информация нужна вам ? и **** это за костюм и *** р доставка ? ";simpleTree;другие
"Приятная новость ! ";simpleTree;другие
"Извините , вы не забыли про меня ? ";simpleTree;другие
"Было бы неплохо ) ) ) Жду и какие данные вам дать нужно ? ";simpleTree;другие
"Значит **** + *** = **** . А есть новогодние скидки какие нибудь ? ) ) ) ";simpleTree;другие
"Он же зауженного покроя ? ";simpleTree;"вопросы о товаре"
"Жду ответа ";simpleTree;общеразговорные
"Сколько доставка емs до ******************* г , ******** ? курьер в руки же доставит , оплачивать ему же , если брак или не то в доставке я имею же право не платить ? ";simpleTree;"вопросы о сервисе"
"По вашей рекомендации груди и Бедра - *** у меня , поэтому верх ** , а низ ** . Так лучше же ? костюм зауженый же ? ";simpleTree;"вопросы о товаре"
"Доброе утро **** , я все же хотел бы заказать костюм , поможете кое в чем разобраться ? ";simpleTree;"вопросы о товаре"
"Извиняюсь , по длине какие штаны ** и ** размера ? ";simpleTree;другие
"Спасибо что помогаете разобраться , меня последнее интересует : ******* , внутренний и сидячий шов длина какая на ** размер ? Тоесть длину только осталось определить ";simpleTree;"вопросы о товаре"
"Вы сказали ** есть , тоесть ** размера верха нету ? я прав ? ";simpleTree;другие
"И в чем разница ткани тиси и сатори ? ";simpleTree;"вопросы о товаре"
"И можно ли допустим верх ** , низ ** этого костюма ? ";simpleTree;"вопросы о товаре"
"Ответьте пж поподробнее насчёт моего размера , мои размеры должны быть чуть больше чем в вашей размер сетке ? например мои бедра *** , это попадает в размер ** , или надо брать чуть больше своих значений ( это же не джинсы ) ? ";simpleTree;"вопросы о товаре"
"Не , для девушек они хотят другое . ";simpleTree;другие
"И сбросьте пожалуйста женскую размерная сетку , коллеги интересуются ";simpleTree;другие
"По вашей таблицы размеры с запасом учтены ? я например про бедра , ** не будет ли так что я шевелится не смогу ? у вас указано например ** для *** см это размер брюк или они на размер бёдер ? ";simpleTree;"вопросы о товаре"
"? ";simpleTree;другие
"Размеры эти замеряли без одежды , по правилам ";simpleTree;"вопросы о товаре"
"Не хочу грубых слов говорить ! Но вы хоть видите , что отсылаете ? Что-то , с пожелтевшей со временем ткани , - из такой раньше шили солдатские кальсоны . Это просто ужас ! ! ! Нет слов ! ! ! ";simpleTree;общеразговорные
"А если вдруг что-то одно подойдет , то можно взять хотя бы что подойдет ? Хотя хотелось бы , чтобы все подошло ! ";simpleTree;"вопросы о сервисе"
"Брюки рост *** можно ? ";simpleTree;"вопросы о сервисе"
"Спасибо ! ";simpleTree;общеразговорные
"Ок ! ";simpleTree;общеразговорные
"СДЭК долго идет ? ";simpleTree;"вопросы о сервисе"
"Я согласна на Ботвина ** ";simpleTree;другие
"Через почту ? или курьер ";simpleTree;"вопросы о сервисе"
"********** * ";simpleTree;другие
"Хорошо , на карту вам ";simpleTree;другие
"Так вот как ? ";simpleTree;другие
"А как мне выкупить ? ";simpleTree;"вопросы о сервисе"
"И если Вы одобрите , то как мне выкупить тунику и брюки ? ";simpleTree;"вопросы о сервисе"
"Спасибо ! А как Вы думаете , *** , ** размер с ростом *** красиво будет или блуза для более высоких девушек ? Так ведь хочется быть не смешной ! ";simpleTree;другие
"И какие к ней можно подобрать брючки ****** с высокой посадкой , не широкие , но и не узкие ? Спасибо ! ";simpleTree;"вопросы о товаре"
"Здравствуйте ! ** размер есть ? И соответствует туника размеру или нужно меньше , больше ? ";simpleTree;"вопросы о товаре"
"Хорошо , буду ждать . ";simpleTree;общеразговорные
"Рост *** ";simpleTree;другие
"***** ";simpleTree;другие
"У вас ещё остались халаты за *** ? ";simpleTree;"вопросы о товаре"
"Здравствуйте , как можно у вас халаты заказать ? ";simpleTree;"вопросы о сервисе"
"Рост *** , размер ***** , бывают размеры ? ";simpleTree;"вопросы о товаре"
"Блуза ** размер ";simpleTree;"вопросы о товаре"
"Здраствуйте , посылка пришла спасибо , но буду все подшивать ☹ потом пришлю фото . ";simpleTree;общеразговорные
"**** **** **** **** или по номеру тел выше писала ";simpleTree;другие
"Вам на карту . Легкая ткань ";simpleTree;другие
"ул . ******** * Кв87 **** ****** ******** ****** ************* ********** * ";simpleTree;другие
"Хочу заказать ";simpleTree;"вопросы о сервисе"
"Вот не знаю подойдет или нет ";simpleTree;другие
"Здраствуйте , какой самый маленький размер ? ";simpleTree;"вопросы о товаре"
"Вот такую ? ";simpleTree;другие
"ул . ******** * Кв87 **** ****** ******** ****** ************* ********** * ";simpleTree;другие
"Спасибо , вот эту . ";simpleTree;другие
"Здраствуйте ";simpleTree;общеразговорные
"Мы тож пеленки делаем теплые , но не всегда помогает ( ";simpleTree;другие
"И сисю не ест в это время ";simpleTree;другие
"Вечерами плачет ";simpleTree;другие
"Ну когда колики с пререрывом ";simpleTree;другие
"Да нам тоже особо ничего не помогает ( это плохо когда все время плачет малыш ? ";simpleTree;другие
"Да ппц ( ( ( она так плачет , сердце разрывается ! ! ! как ты справлялась ? ";simpleTree;другие
"У нас колики еще ( ( ( ";simpleTree;другие
"Да я уже практикую ;) ";simpleTree;другие
"Чувствуется немного ";simpleTree;другие
"Неа не болит уже ";simpleTree;другие
"Мы утром вместе просыпаемся , я Дельку умываю , а сама не всегда успеваю в ванну сходить ) ";simpleTree;другие
"Привыкла немного ) но завтра ***** выходит на рабу и у мамы не всегда получится приезжать вот тут не знаю как буду ) ";simpleTree;другие
"Это у нас с роддома еще она только со мной рядом спала ";simpleTree;другие
"Ты так делала ? я на самом деле не хотела так приучать у нас в кровати спать , но по другому она не спит ";simpleTree;другие
"С утра в * где то беру к нам в постель под сисю и так можем до ** спать ";simpleTree;другие
"Она в ***** просыпается и может по ** мин спать и просыпаться до ** ";simpleTree;другие
"С молоком не понимаю хватает ей или нет ( вроде прибавка нормальная в весе , под вечер на сисе висит и злится , что ничего нет ";simpleTree;другие
"Норм , ***** ";simpleTree;другие
"Большая для попы ";simpleTree;другие
"Красивенькая ! весь персонал сказал , что прикольная ) ";simpleTree;другие
"Это чудо ";simpleTree;другие
"Поняла ";simpleTree;другие
"Шов ныть начинает немного ( ";simpleTree;другие
"Да чего то нет ( ";simpleTree;другие
"получил миллион штук ";simpleTree;другие
"тел сел ";simpleTree;другие
"че ";simpleTree;другие
"Прикольно ";simpleTree;общеразговорные
"Не ответила ? ";simpleTree;другие
"ну да ) ";simpleTree;другие
"Ок ";simpleTree;общеразговорные
"Там теней почти нет , ";simpleTree;другие
"Попробую , трудно сделать ";simpleTree;другие
"А че ей так не нравится ? ";simpleTree;другие
"Будет ";simpleTree;другие
"Да блин , это хрень ";simpleTree;общеразговорные
"Какой ? ";simpleTree;другие
"Ну че ты не узнала про квартиру ? ";simpleTree;другие
"а карманы не получаются , как будто в пейнте нарисованные ";simpleTree;другие
"где ";simpleTree;другие
"второй вариант с белыми штуками не *** ";simpleTree;другие
"так ? ";simpleTree;другие
"Да ";simpleTree;общеразговорные
"Блин забыл ";simpleTree;общеразговорные
"Ок , чуть позже ";simpleTree;общеразговорные
"Ну попробую ";simpleTree;общеразговорные
"Скажите пожалуйста у вас есть такой халат *** и мужской костюм *** и сколько мужской костюм стоит ? ? ";simpleTree;"вопросы о товаре"
"*** , добрый вечер ! ! Костюмы получила , все подошло ) ) ) ";simpleTree;другие
"Добрый день ) ) знаю ) ) жду уведомления ) ) без него не дадут ) я уже пыталась ";simpleTree;другие
"Здравствуйте ! Спасибо ! Будем ждать ";simpleTree;другие
"Спасибо ) ) ) ";simpleTree;общеразговорные
"Перевела ) ) ) ";simpleTree;другие
"Напомните пожалуйста номер карты ";simpleTree;"вопросы о сервисе"
"Доставка ******* . ****** , ул . Генерала ********* дом ** корпус * квартира ** ************** ***** ******* ";simpleTree;другие
"Общая сумма какая ? ";simpleTree;"вопросы о сервисе"
"Да , заказываем ";simpleTree;другие
"*** , можно эти два костюма , размер ** ";simpleTree;другие
"Беру не себе , подруге ) ) бирюзовый ей понравился ) сколько общая стоимость за два костюма и пересылка в ****** ? ";simpleTree;"вопросы о сервисе"
"А на заказ столько же стоит ? ";simpleTree;"вопросы о сервисе"
"А посмотрите пожалуйста ещё такой костюм ! ** р , сколько стоит ";simpleTree;"вопросы о товаре"
"И цена ? ? ";simpleTree;другие
"*** , доброе утро ! Подскажите , у вас есть такой костюм ** размера ";simpleTree;"вопросы о товаре"
"Добрый день ! Уже забрала ) ) спасибо большое ! ! ";simpleTree;другие
"Спасибо ! ";simpleTree;общеразговорные
"Спасибо ! ! Буду ждать ) ) ) ";simpleTree;другие
"*** , деньги перевела ! Только если можно брюки ** размер ? А то я что то перепутала ";simpleTree;"вопросы о сервисе"
"Да , ничего непоменялось . В течении *** часов деньги переведу ";simpleTree;другие
"Перевести и фото прислать ? ";simpleTree;другие
"Все из легкой ткани ! И пришлите пожалуйста координаты карты на которую деньги перевести ! И сколько за доставку в ****** ";simpleTree;"вопросы о сервисе"
"Доброе утро ! Есть брюки размер ** из легкой ткани , темно синий **** ? И халат , белый размер ** ? ";simpleTree;"вопросы о товаре"
"На ог100 ";simpleTree;другие
"Интересуют размеры ";simpleTree;"вопросы о товаре"
"**** , здравствуйте ! С наступающим новым годом ! ";simpleTree;общеразговорные
"и что вы свяжетесь . Так что они ждут ";simpleTree;другие
"их всех предупредили , что по этим вопросам к вам ";simpleTree;другие
"До Вас сложно дописаться ) ) ) ";simpleTree;"вопросы о сервисе"
"Не получается , напишите , пожалуйста , что-нибудь в сообщения сообщества , тогда смогу переслать . ";simpleTree;другие
"Здравствуйте , **** ! Что-то заросы по товарам пришли сегодня в сообщения сообщества . Сейчас я Вам их все перешлю . ";simpleTree;другие
"Здравствуйте ! Хорошее дело , разместим ";simpleTree;другие
"у вас никаких акций перед новым годом не проходит случайно ? Может быть написать что-то об этом , если проходят . ";simpleTree;"вопросы о сервисе"
"нашёл , они в ожидаемых пока находятся . ******** ***** *********** ";simpleTree;другие
"Странно , не приходили . Минуту ";simpleTree;другие
"Здравствуйте . **** , что вы решили , хотите ли дальше размещать свои товары у нас ? ";simpleTree;другие
"Конечно идут , даже мне пишут иногда ";simpleTree;другие
"Добрый день . Товары отключил . ";simpleTree;другие
"Здравствуйте ! Отличное новогоднее фото ... Что-то вы мне вообще не пишете , не по ассортименту , не по другим вопросам ";simpleTree;другие
"да ";simpleTree;общеразговорные
"Добрый день , **** ! Вы будете продлевать размещение ? ";simpleTree;другие
"Главное - успевать шить халаты ) ) ) ";simpleTree;другие
"Здравствуйте *** ! нам нужен комбез *** , рост *** ! ! ! темный ( мы вам выше писали ) И еще блузу и брюки там ** р ( пораметры выше ) ";simpleTree;"вопросы о сервисе"
"а еще какой рост ? ";simpleTree;другие
"вы как вы думаете надо ** брать ? ";simpleTree;другие
"гр ** бедр ** тал ** ";simpleTree;другие
"и еще надо зауженные к низу ";simpleTree;другие
"но она в плечах ** берет ";simpleTree;другие
"девушка очень худенькая ";simpleTree;другие
"это не мне ";simpleTree;другие
"второе ";simpleTree;другие
"темный ";simpleTree;другие
"Спасибо ) ) ) ";simpleTree;общеразговорные
"да , деньги пришли . а сколько будет идти посылка ? ";simpleTree;"вопросы о сервисе"
"? ? ? ";simpleTree;другие
"***** . П ";simpleTree;другие
"пришли ? ";simpleTree;другие
"*** я перевела деньги ";simpleTree;другие
"ок ";simpleTree;общеразговорные
"Я такой ) ) ) я тоже по всем вам скучаю и вспоминаю постоянно ) ) ) ";simpleTree;другие
"А ты умничка ! Я знал , что на тебя можно положиться ) ) ) ";simpleTree;другие
"Лааадно ... уговорили ... приеду ) ) ) ";simpleTree;другие
"Ну так , ***** полайкала что-то там ) ) ) первое что на глаза попалось ) ) ) ";simpleTree;другие
"У меня спортивный интерес ) ) ) ";simpleTree;другие
"Да что ты блин заладила , расскажу да расскажу ... ";simpleTree;другие
"********* бы приглянулся ) ) ";simpleTree;другие
"Это старческое брюзжание у меня ) ) ) а так я ещё ого-го ) ) ";simpleTree;другие
"Заказовать можно ? ";simpleTree;"вопросы о сервисе"
"Должна буду оплатить все при получении да ? впервые так заказ делаю ... ";simpleTree;"вопросы о сервисе"
"оплату получили ";simpleTree;"вопросы о сервисе"
"Хорошо оплата на яд ? ";simpleTree;"вопросы о сервисе"
"С пометкой реклама репостить ? ";simpleTree;другие
"Добрый день , да есть место ";simpleTree;другие
"Чт утро и пятница вечер приняли ";simpleTree;другие
"Оплату получили , ";simpleTree;другие
"Хорошо , отпишитесь как переведете ";simpleTree;другие
"Добрый день , да - и в четверг и в пятницу есть места ";simpleTree;другие
"Ничего го страшного ) бывает ";simpleTree;другие
"На сегодня готово ";simpleTree;другие
"А вы его оплатили , просто в диалоге нет информации ? ) ";simpleTree;другие
"Добрый день , да можно ";simpleTree;общеразговорные
"Добрый день , да ";simpleTree;общеразговорные
"Спасибо ) ";simpleTree;общеразговорные
"Все хорошо ) ";simpleTree;общеразговорные
"Да не ) ";simpleTree;общеразговорные
"Хорошо ) ";simpleTree;общеразговорные
"** подошёл . Остаётся вопрос , что делать со вторым халатом :D ";simpleTree;"вопросы о сервисе"
":) ";simpleTree;другие
"В пункт выдачи же доставят ? ";simpleTree;"вопросы о сервисе"
"Да :) ";simpleTree;общеразговорные
"****** ";simpleTree;другие
"Когда как ";simpleTree;другие
"** , ** беру обычно ";simpleTree;другие
"А есть таблица для определения ? ";simpleTree;другие
"Прекрасно ! ) ";simpleTree;общеразговорные
"Получается на пять постов - халат ";simpleTree;другие
"Хочу ещё один бартер предложить ) ";simpleTree;другие
"У меня есть ещё предложение для вас ) ";simpleTree;другие
"Свободное ) ";simpleTree;другие
"Ну насильно мужика тоже не женишь , хотел бы женился бы уже ) ";simpleTree;другие
") ) ) ещё священника позовём ) ";simpleTree;другие
"**** уж более тонкий намек ";simpleTree;другие
"Он будет удивлён как минимум ";simpleTree;другие
"****** ) ) ";simpleTree;другие
") ) ) я тоже хочу погулять на своей свадьбе ! ";simpleTree;другие
"Я вроде и хочу , но с другой стороны не готова , мне с одним пока тяжело справиться ) ";simpleTree;другие
"Принципы какие-то ";simpleTree;другие
"Он против брака ";simpleTree;другие
"Я тоже не готова ) ";simpleTree;другие
"Меня вот **** хочет в декрет отправить ";simpleTree;другие
"А если девочка ? ) ";simpleTree;другие
"Может сбой ";simpleTree;другие
"****** ) а ***** ? ";simpleTree;другие
") ) ) вот это срок ! ";simpleTree;другие
"Терпение терпение терпение ) ) ";simpleTree;другие
"Готово ";simpleTree;общеразговорные
"Можно ";simpleTree;другие
"Понял ";simpleTree;общеразговорные
"Понял . Жду пост . ";simpleTree;другие
"Добрый день , да , конечно ";simpleTree;общеразговорные
"Добрый вечер . А пост вы мне так и не скинули . ";simpleTree;другие
"Отлично . Тогда **** . скидка для вас на постоянной основе . ";simpleTree;другие
"В каких группах Вы желаете ? ! ";simpleTree;другие
"Добрый день . Конечно ! ";simpleTree;общеразговорные
"Хорошо . Сделаем ";simpleTree;общеразговорные
"Понял . Жду пост и дальнейших указаний ! ";simpleTree;другие
"Делал конкурсный ролик для фирмы с похожей тематикой , ** *** просмотров насобирал ";simpleTree;другие
"+ есть канал на ***** , где тоже все можно монетизировать . Но он развивается , там только около * тыс . подписчиков , но *** *** просмотров ! ";simpleTree;другие
"Вот , я вам прайс на **** год скину : Вконтакте : * . http://vk.com/iam_medical_student - **** . * . http://vk.com/medic_present - **** . * . http://vk.com/medic_smart - **** . * . https://vk.com/med_kot - **** . Статистика : * . https://vk.com/stats?gid=64964821 * . https://vk.com/stats?gid=107626558 * . htps :/ / vk.com/stats?gid=121816651 * . https://vk.com/stats?gid=136547353 * час в топе / ** часа в ленте . Инстаграм : * . https://www.instagram.com/medic_smart - **** . * . https://www.instagram.com/best_medics/ - **** . * часа в топе / ** в ленте ";simpleTree;другие
"Но можно и скидочку сделать . Вы у нас желанный парнер ";simpleTree;другие
"**** ";simpleTree;другие
"Если есть желание , то можно в нескольких группах . Тут уже *** *** - https://vk.com/medic_present ";simpleTree;другие
"В инстагарме можем сегодня , а в вк ближайшее место есть на понедельник ";simpleTree;другие
"добрый день ! ";simpleTree;общеразговорные
"добрый день ! Конкурс проведен , победители в последнем комментарии - https://vk.com/wall-47591566_172075?reply=172621 ";simpleTree;другие
"не , я сейчас сам все сделаю ";simpleTree;другие
"хорошо , в таком случае я готовлю пост аналогичный https://vk.com/wall-49517102_69834 , а с вас призы победителям , верно ? ";simpleTree;другие
"**** , добрый день , мы бы хотели провести конкурс аналогичный https://vk.com/wall-49517102_69834 , интересно ли вам такое предложение ? ";simpleTree;другие
"Тогда все пришло ) ";simpleTree;"вопросы о сервисе"
"В ***** будет ваш пост ";simpleTree;другие
"Вы на ****** кинули ? ";simpleTree;другие
"хорошо ";simpleTree;общеразговорные
"Добрый вечер , простите , нахожусь в отпуске , не смог вовремя ответить . Если хотите , могу предложить ***** другой день ";simpleTree;другие
"Цены с прошлого раза не менялись https://docs.google.com/spreadsheets/d/1Ct4lmKGeXV8Dj3R1MPCQWh6qFVzm1Q3ozwbVDMAJ4IE/edit?usp=sharing/ ";simpleTree;другие
"Добрый день , можно ";simpleTree;общеразговорные
"да , остаток получил , посты вчера опубликовал ";simpleTree;другие
"сегодня была какая-то оплата на ***** , не знаю от кого ";simpleTree;другие
"удалось уточнить ? ";simpleTree;другие
"оплачивали уже ? ";simpleTree;другие
"пост нашел ";simpleTree;другие
"добрый день ! Сегодня публикуемся ? ";simpleTree;другие
"Хорошо , договорились ";simpleTree;общеразговорные
"Добрый день , ближайшее время можем только во вторник ";simpleTree;другие
"Хорошо , в Инстаграм публикуем сегодня . Можем в вк на завтра запланировать ? ";simpleTree;другие
"Добрый день , можно ";simpleTree;общеразговорные
"Какой пост для ********** ? ";simpleTree;другие
"Доброго времени суток , я снизил цены на рекламу на всё лето в моем сообществе vk.com/i_am_a_good_doctor Надеюсь , что Вы оцените ) Снизили прайс на ** % по всем позициям . С уважением , ***** . ";simpleTree;другие
"*** ? ) ";simpleTree;другие
"Жду пост в предложку или ссылку на репост ";simpleTree;другие
"Отлично ) ближе еще спишемся ) ";simpleTree;другие
"Насчет розыгрышей , если что - наша аудитория в вашем распоряжении . Условием розыгрыша сделаем уже вступление к Вам в группу , а не как впрошлый раз только в ********** . ";simpleTree;"более 1 категории"
"До **** числа как обещал скидка ";simpleTree;другие
"Добрый , Да , легко . **** для Вас ) ";simpleTree;другие
"И еще , всем нашим спонсорам до ***** . **** года цена за рекламный пост **** ";simpleTree;другие
"*** , доброе утро ) победитель в конкурсе , который выиграл ваш приз : https://vk.com/id45369175 Вы свяжетесь с ней ? ";simpleTree;другие
"Все кто лайкнуть - увидят ) ";simpleTree;другие
"Затем , когда пост наберет много Лайков и репостов в комментариях к нему я буду размещать подробно еще о каждом призе ) **** фото , коротко рекламу и снова ссылку на группу вк . ";simpleTree;другие
"Классно ! Ваш приз размещу первым в списке ) ";simpleTree;другие
"Какой пост ? Вы же один прислали и один оплатили вроде ) ничего не должны . Сегодня запускать буду розыгрыш . Если есть что в призы дать , то разместим и ваш приз и любую ссылку . Или на сайт или на группу вк . Этот пост будет * недели в закрепе у меня в группе . И каждый участник будет репостить на стены еще себе . Всего около ** призов будет ) ";simpleTree;другие
"Здравствуйте , Ищем спонсоров на очередной розыгрыш . От вас : ***** вариант приза . От нас : ссылка на ваш сайт или группу вк в посте розыгрыша , который будет репоститься на стены всеми участникам . Если заинтересует - пишите ) ";simpleTree;другие
"Конечно ) ";simpleTree;общеразговорные
"Насчет завтра не решили ? ";simpleTree;другие
"Готово ";simpleTree;общеразговорные
"Я знаю , а пост не прислали же ) ";simpleTree;другие
"*** ) ";simpleTree;другие
"Хорошо ) ";simpleTree;общеразговорные
"Здравствуйте ";simpleTree;общеразговорные
"Да , и там и там свободо ";simpleTree;другие
"Ок ";simpleTree;общеразговорные
"Оу ) ";simpleTree;общеразговорные
"Ок ) в предложку ";simpleTree;другие
"Здравствуйте , *** ! ";simpleTree;общеразговорные
"Да , можем в ***** , можем после ***** . Где удобнее ? ) ";simpleTree;другие
"Жду пост на стену ";simpleTree;другие
"поставил ******** по умолчанию ";simpleTree;другие
"на какие времена ? ";simpleTree;другие
"да пришло спасибо ";simpleTree;другие
"Добрый день ! да пожалуйста ";simpleTree;общеразговорные
"пришло , спасибо ";simpleTree;"вопросы о сервисе"
"Добрый вечер ! Ссылку продлевать будете ? ";simpleTree;другие
